Handle,ObjType,TextString,Layer,TextHeight
BF66E2,DBText,"843.0",S-T7,9.995635699999786
BF66E3,DBText,"844.0",S-T7,9.995635699999786
BF66E4,DBText,"846.0",S-T7,9.995635699999786
BF66E5,DBText,"847.0",S-T7,9.995635699999786
BF66E6,DBText,"808.0",S-T7,9.995635699999786
BF66E7,DBText,"809.0",S-T7,9.995635699999786
BF66E8,DBText,"810.0",S-T7,9.995635699999786
BF66E9,DBText,"811.0",S-T7,9.995635699999786
BF66EA,DBText,"812.0",S-T7,9.995635699999786
BF66EB,DBText,"813.0",S-T7,9.995635699999786
BF66EC,DBText,"807.0",S-T7,9.995635699999786
BF66ED,DBText,"806.0",S-T7,9.995635699999786
BF66EE,DBText,"814.0",S-T7,9.995635699999786
BF66EF,DBText,"815.0",S-T7,9.995635699999786
BF66F0,DBText,"816.0",S-T7,9.995635699999786
BF66F1,DBText,"817.0",S-T7,9.995635699999786
BF66F2,DBText,"818.0",S-T7,9.995635699999786
BF66F3,DBText,"819.0",S-T7,9.995635699999786
BF66F4,DBText,"820.0",S-T7,9.995635699999786
BF66F5,DBText,"821.0",S-T7,9.995635699999786
BF66F6,DBText,"822.0",S-T7,9.995635699999786
BF66F7,DBText,"823.0",S-T7,9.995635699999786
BF66F8,DBText,"824.0",S-T7,9.995635699999786
BF66F9,DBText,"825.0",S-T7,9.995635699999786
BF66FA,DBText,"826.0",S-T7,9.995635699999786
BF66FB,DBText,"827.0",S-T7,9.995635699999786
BF66FC,DBText,"828.0",S-T7,9.995635699999786
BF66FD,DBText,"829.0",S-T7,9.995635699999786
BF66FE,DBText,"830.0",S-T7,9.995635699999786
BF66FF,DBText,"831.0",S-T7,9.995635699999786
BF6700,DBText,"832.0",S-T7,9.995635699999786
BF6701,DBText,"833.0",S-T7,9.995635699999786
BF6702,DBText,"834.0",S-T7,9.995635699999786
BF6703,DBText,"835.0",S-T7,9.995635699999786
BF6704,DBText,"836.0",S-T7,9.995635699999786
BF6705,DBText,"837.0",S-T7,9.995635699999786
BF6706,DBText,"838.0",S-T7,9.995635699999786
BF6707,DBText,"839.0",S-T7,9.995635699999786
BF6708,DBText,"840.0",S-T7,9.995635699999786
BF6709,DBText,"841.0",S-T7,9.995635699999786
BF670A,DBText,"842.0",S-T7,9.995635699999786
BF670B,DBText,"843.0",S-T7,9.995635699999786
BF670C,DBText,"844.0",S-T7,9.995635699999786
BF670D,DBText,"846.0",S-T7,9.995635699999786
BF670E,DBText,"847.0",S-T7,9.995635699999786
BF670F,MText,"PROFILE OF PROPOSED 16-35 TO 16-25",L-DETAIL-T,17.490643274999574
BF672E,MText,"\pxqr;Fd.I.\Pc.s.",L-MON-T,9.995635699999829
BF6730,MText,"\pxqr;Fd.I.\Pc.s.",L-MON-T,9.995635699999829
BF6732,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF6734,MText,"\pxql;Fd.I.",L-MON-T,9.995635699999829
BF6736,MText,"\pxql;Fd.I.",L-MON-T,9.995635699999829
BF6738,MText,"\pxql;Est. Position \Pby DPL 110999",L-MON-T,9.995635699999829
BF673A,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF673C,MText,"Fd. No Mk.\PRe-est. Position \Pby Plan 012 1425",L-MON-T,9.995635699999829
BF673E,MText,"\pxqr;Fd.I.",L-MON-T,9.995635699999829
BF6740,MText,"\pxqr;Fd.I.",L-MON-T,9.995635699999829
BF6742,MText,"\pxqr;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF6B33,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Buried Pipes(2)}",AS-PIPE-UG,8.996072129999886
BF6B35,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Buried Pipes(2)}",AS-PIPE-UG,8.996072129999886
BF6B73,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF6B75,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF6B8E,MText,"\pxql;Fd.I.",L-MON-T,9.995635699999829
BF6B90,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF6B92,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF7604,MText,"CROSS SECTION OF ALLIANCE PLAN 012 1425 DPL 981030",L-DETAIL-T,17.490781349999615
BF7608,DBText,"97.0",S-T7,9.99473219999981
BF7609,DBText,"98.0",S-T7,9.99473219999981
BF760A,DBText,"99.0",S-T7,9.99473219999981
BF760B,DBText,"100.0",S-T7,9.99473219999981
BF760C,DBText,"101.0",S-T7,9.99473219999981
BF760D,DBText,"102.0",S-T7,9.99473219999981
BF760E,DBText,"96.0",S-T7,9.99473219999981
BF760F,DBText,"95.0",S-T7,9.99473219999981
BF7610,DBText,"103.0",S-T7,9.99473219999981
BF7611,DBText,"104.0",S-T7,9.99473219999981
BF7612,DBText,"105.0",S-T7,9.99473219999981
BF7613,DBText,"94.0",S-T7,9.99473219999981
BF7614,DBText,"93.0",S-T7,9.99473219999981
BF7615,DBText,"106.0",S-T7,9.99473219999981
BF7634,DBText,"107.0",S-T7,9.99473219999981
BF7635,DBText,"97.0",S-T7,9.99473219999981
BF7636,DBText,"98.0",S-T7,9.99473219999981
BF7637,DBText,"99.0",S-T7,9.99473219999981
BF7638,DBText,"100.0",S-T7,9.99473219999981
BF7639,DBText,"101.0",S-T7,9.99473219999981
BF763A,DBText,"102.0",S-T7,9.99473219999981
BF763B,DBText,"96.0",S-T7,9.99473219999981
BF763C,DBText,"95.0",S-T7,9.99473219999981
BF763D,DBText,"103.0",S-T7,9.99473219999981
BF763E,DBText,"104.0",S-T7,9.99473219999981
BF763F,DBText,"105.0",S-T7,9.99473219999981
BF7640,DBText,"94.0",S-T7,9.99473219999981
BF7641,DBText,"93.0",S-T7,9.99473219999981
BF7642,DBText,"106.0",S-T7,9.99473219999981
BF7643,DBText,"107.0",S-T7,9.99473219999981
BF76FB,MText,"CROSS SECTION OF PGI PLAN 022 1872 PLA 001999",L-DETAIL-T,17.490781349999615
BF76FC,DBText,"97.0",S-T7,9.99473219999981
BF76FD,DBText,"98.0",S-T7,9.99473219999981
BF76FE,DBText,"99.0",S-T7,9.99473219999981
BF76FF,DBText,"100.0",S-T7,9.99473219999981
BF7700,DBText,"101.0",S-T7,9.99473219999981
BF7701,DBText,"102.0",S-T7,9.99473219999981
BF7702,DBText,"96.0",S-T7,9.99473219999981
BF7703,DBText,"95.0",S-T7,9.99473219999981
BF7704,DBText,"103.0",S-T7,9.99473219999981
BF7705,DBText,"104.0",S-T7,9.99473219999981
BF7706,DBText,"105.0",S-T7,9.99473219999981
BF7707,DBText,"94.0",S-T7,9.99473219999981
BF7708,DBText,"93.0",S-T7,9.99473219999981
BF7709,DBText,"106.0",S-T7,9.99473219999981
BF770A,DBText,"97.0",S-T7,9.99473219999981
BF770B,DBText,"98.0",S-T7,9.99473219999981
BF770C,DBText,"99.0",S-T7,9.99473219999981
BF770D,DBText,"100.0",S-T7,9.99473219999981
BF770E,DBText,"101.0",S-T7,9.99473219999981
BF770F,DBText,"102.0",S-T7,9.99473219999981
BF7710,DBText,"96.0",S-T7,9.99473219999981
BF7711,DBText,"95.0",S-T7,9.99473219999981
BF7712,DBText,"103.0",S-T7,9.99473219999981
BF7713,DBText,"104.0",S-T7,9.99473219999981
BF7714,DBText,"105.0",S-T7,9.99473219999981
BF7715,DBText,"94.0",S-T7,9.99473219999981
BF7716,DBText,"93.0",S-T7,9.99473219999981
BF7717,DBText,"106.0",S-T7,9.99473219999981
BF774C,MText,"CROSS SECTION OF PEMBINA PLA 230936",L-DETAIL-T,17.490781349999615
BF774D,DBText,"97.0",S-T7,9.99473219999981
BF774E,DBText,"98.0",S-T7,9.99473219999981
BF774F,DBText,"99.0",S-T7,9.99473219999981
BF7750,DBText,"100.0",S-T7,9.99473219999981
BF7751,DBText,"101.0",S-T7,9.99473219999981
BF7752,DBText,"102.0",S-T7,9.99473219999981
BF7753,DBText,"96.0",S-T7,9.99473219999981
BF7754,DBText,"95.0",S-T7,9.99473219999981
BF7755,DBText,"103.0",S-T7,9.99473219999981
BF7756,DBText,"104.0",S-T7,9.99473219999981
BF7757,DBText,"105.0",S-T7,9.99473219999981
BF7758,DBText,"94.0",S-T7,9.99473219999981
BF7759,DBText,"93.0",S-T7,9.99473219999981
BF775A,DBText,"92.0",S-T7,9.99473219999981
BF775B,DBText,"106.0",S-T7,9.99473219999981
BF775C,DBText,"97.0",S-T7,9.99473219999981
BF775D,DBText,"98.0",S-T7,9.99473219999981
BF775E,DBText,"99.0",S-T7,9.99473219999981
BF775F,DBText,"100.0",S-T7,9.99473219999981
BF7760,DBText,"101.0",S-T7,9.99473219999981
BF7761,DBText,"102.0",S-T7,9.99473219999981
BF7762,DBText,"96.0",S-T7,9.99473219999981
BF7763,DBText,"95.0",S-T7,9.99473219999981
BF7764,DBText,"103.0",S-T7,9.99473219999981
BF7765,DBText,"104.0",S-T7,9.99473219999981
BF7766,DBText,"105.0",S-T7,9.99473219999981
BF7767,DBText,"94.0",S-T7,9.99473219999981
BF7768,DBText,"93.0",S-T7,9.99473219999981
BF7769,DBText,"92.0",S-T7,9.99473219999981
BF776A,DBText,"106.0",S-T7,9.99473219999981
BF77AF,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Buried \PCable}",AS-CABLE,9.99034550980553
BF781E,MText,"\pxql;Fd.I. Mp.",L-MON-T,9.995635699999829
BF7820,MText,"\pxql;Fd.I.",L-MON-T,9.995635699999829
BF7833,MText,"CROSS SECTION OF PGI PLA 150225 AND PGI PLA 190411",L-DETAIL-T,17.490781349999615
BF7839,DBText,"97.0",S-T7,9.99473219999981
BF783A,DBText,"98.0",S-T7,9.99473219999981
BF783B,DBText,"99.0",S-T7,9.99473219999981
BF783C,DBText,"100.0",S-T7,9.99473219999981
BF783D,DBText,"101.0",S-T7,9.99473219999981
BF783E,DBText,"102.0",S-T7,9.99473219999981
BF783F,DBText,"96.0",S-T7,9.99473219999981
BF7840,DBText,"95.0",S-T7,9.99473219999981
BF7841,DBText,"103.0",S-T7,9.99473219999981
BF7842,DBText,"104.0",S-T7,9.99473219999981
BF7843,DBText,"105.0",S-T7,9.99473219999981
BF7844,DBText,"94.0",S-T7,9.99473219999981
BF7845,DBText,"93.0",S-T7,9.99473219999981
BF7846,DBText,"92.0",S-T7,9.99473219999981
BF7847,DBText,"106.0",S-T7,9.99473219999981
BF788D,MText,"Theoretic Government Road Allowance",L-ROAD-T,9.990452463107482
BF7897,MText,"\pxqr;Re-est. Position by PLA 131092",L-MON-T,9.995635699999829
BF7898,MText,"EC Pt.#4\PDPL 190060\PPlan 102145 P\PDate: 2024-07-29",L-MON-T,9.995635699999829
BF78AF,MText,"Fd.I.\PMp.",L-MON-T,9.995635699999829
BF78B0,MText,"Fd.I.\PMp.",L-MON-T,9.995635699999829
BF78B1,MText,"Fd.I.\PMp.",L-MON-T,9.995635699999829
BF78B2,MText,"\pxqr;EC Pt.#5\PDPL 190060\PPlan 102145 P\PDate: 2024-07-29",L-MON-T,9.995635699999829
BF78B4,MText,"\pxqr;EC Pt.#6\PDPL 190060\PPlan 102145 P\PDate: 2024-07-29",L-MON-T,9.995635699999829
BF78B6,MText,"\pxqr;EC Pt.#7\PDPL 190060\PPlan 102145 P\PDate: 2024-07-29",L-MON-T,9.995635699999829
BF78B8,MText,"Fd.I.\PMp.",L-MON-T,9.995635699999829
BF78B9,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF84FD,MText,"Fd.I.\PMp.",L-MON-T,9.995635699999829
BF84FE,MText,"Fd. No Mk.\PRe-est.Position by Plan 022 1872",L-MON-T,9.995635699999829
BF8509,MText,"Fd.I.\PMp.",L-MON-T,9.995635699999829
BF850A,MText,"\pxql;Fd.I.\PMp.",L-MON-T,9.995635699999829
BF851A,MText,"Fd.I.\PMp.",L-MON-T,9.995635699999829
BF851D,MText,"\pxqr;Fd. No Mk.\PRe-est.Position \Pby DPL 100999",L-MON-T,9.995635699999829
BF8597,DBText,"20.4",P-TEMP_WORKSPACE,9.995635699999765
BF8598,DBText,"31.5",P-TEMP_WORKSPACE,9.995635699999994
BF8599,DBText,"23.9",P-TEMP_WORKSPACE,9.995635699999765
BF881C,MText,"\pxqc;SEE\PDETAIL\P'A'",DETAIL-T,15.984687796753349
BF881E,MText,"\pxqc;DETAIL 'A'\P{\H0.7x;SCALE 1:1000}",DETAIL-T,19.984568726524454
BF8822,MText,"\pxqc;W6 Detail\P{\H0.7x;NOT TO SCALE}",DETAIL-T,19.991271399999476
BF8824,MText,"\pxqc;SEE\PDETAIL\P'B'",DETAIL-T,15.984687796753349
BF882C,MText,"Scale	1: 5000 (Horiz.)\P	1: 200 (Vert.)",DETAIL-T,9.994653299999783
BF882D,MText,"\pxqc;SEE\PINSET",DETAIL-T,15.993017119999713
BF882F,MText,"\pxqc;INSET\P{\H0.7x;NOT TO SCALE}",DETAIL-T,19.991271399999658
BF8831,MText,"\pxqc;DETAIL 'B'\P{\H0.7x;SCALE 1:2000}",DETAIL-T,19.984568726524454
BF8835,MText,"Scale	1: 500 (Horiz.)\P	1: 200 (Vert.)",DETAIL-T,9.99473219999981
BF8839,MText,"Scale	1: 500 (Horiz.)\P	1: 200 (Vert.)",DETAIL-T,9.99473219999981
BF883B,MText,"Scale	1: 500 (Horiz.)\P	1: 200 (Vert.)",DETAIL-T,9.99473219999981
BF8841,MText,"Scale	1: 500 (Horiz.)\P	1: 200 (Vert.)",DETAIL-T,9.99473219999981
BFB718,DBText,"875.82",L-BD1,9.999999999999824
BFB719,DBText,"323°13'30"",L-BD1,9.999999999999824
BFB71A,DBText,"294.94",L-BD1,9.999999999999824
BFB71B,DBText,"323°22'10"",L-BD1,9.999999999999824
BFB722,DBText,"128.88",L-BD1,9.995635699999829
BFB723,DBText,"181°03'15"",L-BD1,9.995635699999829
BFBA92,DBText,"58.18",L-BD1,9.995635699999829
BFBA93,DBText,"51°45'35"",L-BD1,9.995635699999829
BFBAC8,DBText,"28.02",L-BD1,9.995635699999882
BFBAC9,DBText,"11°                  10'                  15''",L-BD1,9.995635699999882
BFBACA,DBText,"40.00",L-BD1,9.995635699999882
BFBACB,DBText,"47.26",L-BD1,9.995635699999882
BFBB00,DBText,"209.82",L-BD1,9.995635699999882
BFBB01,DBText,"353°05'15"",L-BD1,9.995635699999882
BFBB04,DBText,"127.77",L-BD1,9.995635699999882
BFBB05,DBText,"281°10'15"",L-BD1,9.995635699999882
BFBB06,DBText,"211.29",L-BD1,9.995635699999882
BFBB07,DBText,"321°42'05"",L-BD1,9.995635699999882
BFBB08,DBText,"222.59",L-BD1,9.995635699999882
BFBB09,DBText,"282°34'45"",L-BD1,9.995635699999882
BFBB0A,DBText,"147.51",L-BD1,9.995635699999882
BFBB0B,DBText,"231°",L-BD1,9.995635699999882
BFBB0C,DBText,"42'",L-BD1,9.995635699999882
BFBB0D,DBText,"20.00",L-BD1,9.995635699999882
BFBB0E,DBText,"67.00",L-BD1,9.995635699999882
BFBB0F,DBText,"00''",L-BD1,9.995635699999882
BFBB10,DBText,"20.00",L-BD1,9.995635699999829
BFBB11,DBText,"00"",L-BD1,9.995635699999829
BFBB14,DBText,"42.81",L-BD1,9.995635699999829
BFBB15,DBText,"141°42'00''",L-BD1,9.995635699999829
BFBB16,DBText,"14.03",L-BD1,9.995635699999829
BFBB17,DBText,"154°36'35"",L-BD1,9.995635699999829
BFBB18,DBText,"18.55",L-BD1,9.995635699999829
BFBB19,DBText,"334°36'35"",L-BD1,9.995635699999829
BFBB1A,DBText,"45.07",L-BD1,9.995635699999829
BFBB1B,DBText,"141°",L-BD1,9.995635699999829
BFBB1C,DBText,"17.00",L-BD1,9.995635699999829
BFBB1D,DBText,"167°30'00"",L-BD1,9.995635699999829
BFBB1E,DBText,"21.63",L-BD1,9.995635699999829
BFBB1F,DBText,"347°30'00"",L-BD1,9.995635699999829
BFBB20,DBText,"86.47",L-BD1,9.995635699999829
BFBB21,DBText,"181°03'15"",L-BD1,9.995635699999829
BFBB22,DBText,"128.88",L-BD1,9.995635699999829
BFBB23,DBText,"181°03'15''",L-BD1,9.995635699999829
BFBB24,DBText,"203.82",L-BD1,9.995635699999882
BFBB25,DBText,"91°07'00"",L-BD1,9.995635699999882
BFBB26,DBText,"86.47",L-BD1,9.995635699999882
BFBB27,DBText,"181°03'15"",L-BD1,9.995635699999882
BFC12D,DBText,"70.95",L-BD,9.999999999999824
BFC12E,DBText,"143°13'30"",L-BD,9.999999999999824
BFC12F,DBText,"145°50'00"",L-BD,9.995635699999829
BFC130,DBText,"709.41",L-BD,9.995635699999829
BFC131,DBText,"188°41'40"",L-BD,9.995635699999829
BFC132,DBText,"7.40",L-BD,9.995635699999829
BFC134,DBText,"40.03",L-BD,9.995635699999829
BFC135,DBText,"8°            20'           00"",L-BD,9.995635699999829
BFC136,DBText,"693.32",L-BD,9.995635699999829
BFC137,DBText,"00"",L-BD,9.995635699999829
BFC138,DBText,"709.41",L-BD,9.995635699999829
BFC139,DBText,"773.32",L-BD,9.995635699999829
BFC13A,DBText,"133.76",L-BD,9.99999999999984
BFC13B,DBText,"424.44",L-BD,9.995635699999829
BFC13C,DBText,"281°10'15"",L-BD,9.995635699999829
BFC13D,DBText,"381.07",L-BD,9.995635699999829
BFC13E,DBText,"281°10'15''",L-BD,9.995635699999829
BFC13F,DBText,"85.40",L-BD,9.99999999999983
BFC140,DBText,"321°",L-BD,9.99999999999983
BFC141,DBText,"341.02",L-BD,9.99999999999983
BFC142,DBText,"45''",L-BD,9.99999999999983
BFC143,DBText,"341.02",L-BD,9.99999999999983
BFC144,DBText,"321°41'45''",L-BD,9.99999999999983
BFC15C,DBText,"Flow",L-BD,9.99473219999981
BFC15E,DBText,"Proposed Pipe",L-BD,9.99473219999981
BFC187,DBText,"Proposed Pipe",L-BD,9.99473219999981
BFC189,DBText,"44.58",L-BD,9.99563569999984
BFC18A,DBText,"145°                                             50'                                   00"",L-BD,9.99563569999984
BFC18B,DBText,"49.52",L-BD,9.99563569999984
BFC18C,DBText,"145°                                                     50'                                         00"",L-BD,9.99563569999984
BFC18D,DBText,"773.32",L-BD,9.99563569999984
BFC18E,DBText,"145°50'00"",L-BD,9.99563569999984
BFC18F,DBText,"424.44",L-BD,9.99999999999984
BFC190,DBText,"10'",L-BD,9.99999999999984
BFC191,DBText,"424.45",L-BD,9.995635699999829
BFC206,DBText,"Proposed Pipe",L-BD,9.99473219999981
BFC230,DBText,"Flow",L-BD,9.99473219999981
BFC240,MText,"Buried Pipe (Typ.)",AS-PIPE-UG-T,9.99473219999981
BFC244,MText,"Buried Pipe (Typ.)",AS-PIPE-UG-T,9.99473219999981
BFC246,MText,"Buried Pipe (Typ.)",AS-PIPE-UG-T,9.99473219999981
BFC273,DBText,"Flow",L-BD,9.99473219999981
BFC281,DBText,"41.55",L-BD,9.99563569999984
BFC282,DBText,"50'",L-BD,9.995635699999829
BFC284,DBText,"145°50'00"",L-BD,9.995635699999829
BFC285,DBText,"693.32",L-BD,9.995635699999829
BFC288,DBText,"17.03",L-BD,9.99563569999984
BFC289,DBText,"75°49'55''",L-BD,9.99563569999984
BFC28D,DBText,"281°",L-BD,9.99999999999984
BFC28E,DBText,"15''",L-BD,9.99999999999984
BFC290,DBText,"281°",L-BD,9.99999999999984
BFC291,DBText,"381.07",L-BD,9.995635699999829
BFC292,DBText,"15''",L-BD,9.995635699999829
BFC299,DBText,"572.36 (Tie)",L-BD,9.991273304711251
BFC29A,DBText,"267°06'30''",L-BD,9.991273304711251
BFC29B,DBText,"572.36 (Tie)",L-BD,9.991273304711251
BFC29C,DBText,"267°06'30''",L-BD,9.991273304711251
BFC29D,DBText,"39.81",L-BD,9.991273304711251
BFC29E,DBText,"271°06'05''",L-BD,9.991273304711251
BFC29F,DBText,"794.83",L-BD,9.991273304711251
BFC2A0,DBText,"271°07'00''",L-BD,9.991273304711251
BFC2A1,DBText,"212.19",L-BD,9.999999999999883
BFC2A2,DBText,"141°",L-BD,9.999999999999883
BFC2A3,DBText,"364.60",L-BD,9.999999999999883
BFC2A4,DBText,"141°",L-BD,9.999999999999883
BFC2A5,DBText,"120.41",L-BD,9.999999999999883
BFC2A6,DBText,"25"",L-BD,9.999999999999883
BFC2A7,DBText,"120.44",L-BD,9.999999999999883
BFC2A8,DBText,"41'",L-BD,9.999999999999883
BFC2AB,DBText,"128.88",L-BD,9.995635699999813
BFC2AC,DBText,"181°03'15''",L-BD,9.995635699999813
BFC2AD,DBText,"42'",L-BD,9.999999999999883
BFC2AE,DBText,"141°",L-BD,9.999999999999883
BFC2AF,DBText,"42.87",L-BD,9.999999999999883
BFC4CF,DBText,"50"",L-BD,9.999999999999883
BFC4D0,DBText,"281°10'15''",L-BD,9.995635699999829
BFC4D1,DBText,"424.45",L-BD,9.995635699999829
BFC4D3,DBText,"364.60",L-BD,9.999999999999883
BFC4D4,DBText,"50''",L-BD,9.999999999999883
BFC4D5,DBText,"212.19",L-BD,9.999999999999883
BFC4D6,DBText,"141°42'25''",L-BD,9.999999999999883
BFC4D7,DBText,"41''",L-BD,9.999999999999883
BFC4D9,DBText,"120.40",L-BD,9.999999999999883
BFC4DA,DBText,"141°42'00''",L-BD,9.999999999999883
BFC4DB,DBText,"120.40",L-BD,9.999999999999883
BFC4DC,DBText,"141°42'00''",L-BD,9.999999999999883
BFC4DE,DBText,"41'",L-BD,9.99999999999983
BFC662,MText,"\A1;Keyera\P10.00 A/R\PLOC 140731",F-AR-T,9.999999999999707
BFC669,MText,"\A1;CanFor\PVariable Width A/R\PDLO 150168",F-AR-T,9.999999999999707
BFC675,MText,"\A1;NGTL\P10.00 A/R\PDLO 220163",F-AR-T,9.999999999999707
BFC699,MText,"\A1;Keyera\P10.00 A/R\PLOC 140731",F-AR-T,9.995635699999829
BFC735,MText,"\A1;Pembina\P15.00 P/L R/W\PPLA 230936",F-RW-T,9.999999999999707
BFC803,MText,"\A1;CNRL\PRiser Site\PPIL 980149\P(Expired)",F-WS-T,9.999999999999707
BFC814,MText,"\A1;NGTL\PValve Site\PDPI 190036",F-WS-T,9.999999999999707
