Handle,ObjType,TextString,Layer,TextHeight
BC564F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;8m Medium Grade Dirt Road}",AS-GENERAL,9.995439999999993
BC5651,MText,"\pxsm1,qc;633.15 (Tie)\P57°07'15'' ",L-BD,9.995439999999993
BC5660,DBText,"320°24'20''",L-BD,9.995439999999993
BC5661,DBText,"836.80",L-BD,9.995439999999993
BC5663,MText,"Fd.I.\PMp.",L-MON,9.995460000000012
BC5665,DBText,"56°45'25''",L-BD,9.995439999999993
BC5666,DBText,"847.60",L-BD,9.995439999999993
BC5668,DBText,"56°45'25''",L-BD,9.995439999999993
BC5669,DBText,"847.60",L-BD,9.995439999999993
BC566C,MText,"\pxqc;68°47'25" 111.92 (Tie)",L-BD1,9.995439999999993
BC566D,MText,"25"",L-BD1,9.995439999999993
BC566E,MText,"223°",L-BD1,9.995439999999993
BC566F,MText,"59'",L-BD1,9.995439999999993
BC5670,MText,"40''",L-BD,9.995439999999993
BC5671,MText,"219°",L-BD,9.995439999999993
BC5672,MText,"05'",L-BD,9.995439999999993
BC5673,MText,"\pxqr;Fd. no Mk.\PRe-est. Position\Pby LOC 000631",L-MON,9.995439999999993
BC5675,MText,"\pxqr;Fd. no Mk.\PRe-est. Position\Pby LOC 000631",L-MON,9.995439999999993
BC5677,MText,"\pxsm1,qc;221°29'00'' 15.18 (Tie)",L-BD,9.995439999999993
BC5679,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.995439999999993
BC567B,MText,"\pxqc;Shrubby Swamp",WETLAND-T,9.995439999999993
BC567F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw\P(Drainage)}",T-WATER-T,9.995439999999993
BC5681,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Old Borrow Pit Pond}",T-WATER-T,9.995439999999993
BC5685,DBText,"105",T-TIE-T,9.995439999999993
BC5686,DBText,"116",T-TIE-T,9.995439999999993
BC5689,DBText,"83",T-TIE-T,9.995439999999993
BC56BA,MText,"\pxqc;3 W/C's \P@ 7.5m Spacing",L-BD,11.984824106751342
BC56BC,MText,"\pxqc;97.8",L-BD,11.984824106751342
BC56BE,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Approximate Location of Proposed Riser Site}",0,9.991200034306384
BC56C0,MText,"\pxqc;3 W/C's \P@ 7.5m Spacing",L-BD,11.984824106751342
BC56C3,MText,"\pxqc;94.1",L-BD,11.984824106751342
BC56C5,MText,"\pxqc;60.0",L-BD,11.984824106751342
BC56C7,MText,"W/C 'A'",L-BD,9.995439999999993
BC56C8,MText,"W/C 'B'",L-BD,9.995439999999993
BC56C9,MText,"W/C 'C'",L-BD,9.995439999999993
BC56CA,MText,"W/C 'D'",L-BD,9.995439999999993
BC56CB,MText,"W/C 'E'",L-BD,9.995439999999993
BC570B,DBText,"6.4",T-TIE-T,9.995439999999993
BC577E,MText,"{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.995439999999993
BC577F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Pine, Poplar & Spruce\P(Re-growth)}",T-BUSH-T,9.995439999999993
BC5780,MText,"{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.995439999999993
BC5781,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Pine, Poplar & Spruce\P(Re-growth)}",T-BUSH-T,9.995439999999993
BC5782,MText,"{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.995439999999993
BC5783,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Pine, Poplar & Spruce\P(Re-growth)}",T-BUSH-T,9.995439999999993
BC5784,MText,"{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.995439999999993
BC5785,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Pine, Poplar & Spruce\P(Re-growth)}",T-BUSH-T,9.995439999999993
BC5786,MText,"{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.995439999999993
BC5787,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Pine, Poplar & Spruce\P(Re-growth)}",T-BUSH-T,9.995439999999993
BC5788,MText,"{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.995439999999993
BC5789,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Pine, Poplar & Spruce\P(Re-growth)}",T-BUSH-T,9.995439999999993
BC578C,MText,"\pxql;NOTE: *APPROXIMATE AND DERIVED FROM LiDAR",L-BD,9.999999999999936
BC9794,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.995439999999993
BDB013,MText,"211°55'50"",L-BD1,9.995439999999993
BDCAEE,MText,"100m Buffer",P-BUFFER-T,9.999999999999996
BDEB2A,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar, Alder & willow\P50cm Scattered Spruce}",T-BUSH-T,9.995439999999993
BDEBF9,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar, Alder & willow\P50cm Scattered Spruce}",T-BUSH-T,9.995439999999993
BDED5E,MText,"\pxqc;Shrubby Swamp",WETLAND-T,9.995439999999993
BDF01F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar, Alder & willow\P50cm Scattered Spruce}",T-BUSH-T,9.995439999999993
BE2671,MText,"W/C 'F'",L-BD,9.995439999999993
BE937E,MText,"\pxqc;91.8",L-BD,11.984824106751342
