Handle,ObjType,TextString,Layer,TextHeight
DF90A1,MText,"TPA 1281",AS-TRAPPER BOUNDARY,11.994762839999952
DF90A2,MText,"TPA 1281",AS-TRAPPER BOUNDARY,11.994762839999952
DF90A3,MText,"TPA 1834",AS-TRAPPER BOUNDARY,11.994762839999952
DF921C,MText,"TPA 1281",AS-TRAPPER BOUNDARY,11.994762839999952
DF921D,MText,"TPA 1834",AS-TRAPPER BOUNDARY,11.994762839999952
DFECC9,MText,"\pxqc;CNRL \P10-25 (Surface) MSL 890804",F-WS-T,9.999999999999659
E038F4,MText,"\pxql;Fd. no Mk.\PRe-est. Position\Pby Plan 832 1008
Pl.I.",L-MON,9.995635699999978
E038FE,MText,"Fd.I.",L-MON,9.995635699999978
E038FF,MText,"Fd.I.\PMp.",L-MON,9.995635699999978
E09722,DBText,"782.52",L-BD,9.995635699999994
E0972D,MText,"141°32'10''",L-BD,9.995635699999994
E0988C,DBText,"192.50",L-BD,9.995635699999994
E09897,MText,"\pxqc;321°41'55'' 904.15",L-BD1,9.995635699999973
E09898,MText,"\pxqc;321°41'55'' 962.67",L-BD1,9.995635699999973
E099F3,MText,"\pxqc;321°41'55'' 455.80",L-BD1,9.995635699999973
E099F4,MText,"\pxqc;321°41'55'' 22.46",L-BD1,9.995635699999973
E099F6,MText,"\pxql;Fd. no Mk.\PRe-est. Position\Pby Plan 832 1008\PPl.I.",L-MON,9.995635699999994
E099F8,MText,"141°32'10''",L-BD,9.995635699999994
E09B54,MText,"\pxqc;SEE\PDETAIL\P'B'",DETAIL-T,15.984687796753285
E09BA4,MText,"Fd.I.",L-MON,9.995635699999994
E09BA5,MText,"\pxql;Fd. no Mk.\PRe-est. Position\Pby Plan 882 0085 & Plan 832 1008",L-MON,9.995635699999994
E09BA6,DBText,"36.97",L-BD,9.995635699999994
E09BA7,DBText,"51°                  31'",L-BD,9.995635699999994
E09BA8,DBText,"37.09",L-BD,9.995635699999994
E09BA9,DBText,"20''",L-BD,9.995635699999994
E09C37,MText,"Fd.I.",L-MON,9.995635699999994
E09C40,MText,"\pxqc;CNRL\PRiser Site\PPIL 040139",F-WS-T,9.995635699999946
E09E68,MText,"{\fArial Narrow|b0|i1|c0|p34;E.-W.1/4 Line}",L-QSEC,9.995635699999994
E0A9A6,MText,"\pxqc;SEE\PEVIDENCE\PDETAIL",DETAIL-T,15.984687796753285
E0AA35,DBText,"907.33",L-BD,9.995635699999994
E0AA36,DBText,"141°31'40''",L-BD,9.995635699999994
E0ABC4,MText,"Fd.I.\PMp.",L-MON,9.995635699999994
E0AD1F,MText,"Fd.I.\PMp.",L-MON,9.995635699999994
E0AD28,DBText,"782.52",L-BD,9.995635699999994
E0AD29,MText,"10''",L-BD,9.995635699999994
E0AD32,DBText,"141°32'10''",L-BD,9.995635699999994
E0AD33,MText,"782.52",L-BD,9.995635699999994
E0AD35,MText,"\pxqr;Fd. no Mk.\PRe-est. Position\Pby Plan 012 1425\PPl.I.",L-MON,9.995635699999994
E0AD3F,MText,"\pxqc;318°30'25'' 512.14 (Tie)",L-BD,9.995635699999994
E0AD41,MText,"\pxqc;325°25'50'' 396.83 (Tie)",L-BD,9.995635699999994
E0AD53,MText,"\pxqc;DETAIL 'B'\P{\H0.7x;SCALE 1:1000}",DETAIL-T,19.98456872652436
E0AD55,MText,"\pxqc;EVIDENCE DETAIL \P{\H0.7x;SCALE 1:5000}",DETAIL-T,19.98456872652436
E0AEB9,DBText,"192.50",L-BD,9.995635699999994
E0AEBA,MText,"141°",L-BD,9.995635699999994
E0AEBB,MText,"32'",L-BD,9.995635699999994
E0AEBD,MText,"Mp.",L-MON,9.995635699999994
E0B020,MText,"\pxqc;321°41'55'' 68.70",L-BD1,9.995635699999973
E0B021,MText,"Fd.I.",L-MON,9.995635699999994
E0B17D,MText,"46.57",L-BD,9.995635699999994
E0B17E,MText,"52.28",L-BD,9.995635699999994
E0B17F,MText,"96°  40'   25''",L-BD,9.995635699999994
E0B180,MText,"Fd.I.",L-MON,9.995635699999994
E0B9A0,MText,"14.64",L-BD,9.995635699999994
E0B9A1,MText,"13'",L-BD,9.995635699999994
E11D4E,MText,"\pxqc;CNRL\P10-19 (Surface)\PMSL 882222",F-WS-T,9.995635699999946
E157D3,MText,"\pxqc;CanFor\PCLR 970228",F-WS-T,10
