Handle,ObjType,TextString,Layer,TextHeight
B35BCC,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Mixedwood Swamp}",WETLAND-T,10
B35DD7,MText,"{\fArial Narrow|b0|i1|c0|p34;Fen}",WETLAND-T,10
B35DDF,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Swamp}",WETLAND-T,10
B361F9,MText,"Theor. S.E.1/4 \PSec. 5-62-19-W.5M.",C-SYMBOL,20
B408F6,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Shrubby Swamp}",WETLAND-T,9.994627000000001
B40EB0,MText,"Theor. N.E.1/4 \PSec. 5-62-19-W.5M.",C-SYMBOL,20
B448ED,MText,"\pxqc;10.0x10.0\PCorner Cut",P-TXT,9.994627000000001
B45316,MText,"\pxqc;3-28 (Abd.)",ABADATA-DRILL-T,10
B45423,MText,"\pxqc;Sprocket\P10-29",ABADATA-DRILL-T,9.994627000000001
B4564A,MText,"\pxqc;Sprocket\P12-32",ABADATA-DRILL-T,9.994627000000001
B45C9D,MText,"\pxql;L.S. 3",L-SECTION-LSD,9.994627000000001
B45C9F,MText,"\pxqr;L.S. 4",L-SECTION-LSD,9.994627000000001
B45CA1,MText,"\pxql;L.S. 6",L-SECTION-LSD,9.994627000000001
B45CA3,MText,"\pxqr;L.S. 5",L-SECTION-LSD,9.994627000000001
B45CAC,DBText,"Theoretic Government Road Allowance",L-ROAD-T,10
B45CAD,MText,"Twp. 61",D-TXT,13.999999999999917
B45CAE,MText,"Twp. 62",D-TXT,13.999999999999917
B45CCC,MText,"\pxqc;5-4 (Abd.)",ABADATA-DRILL-T,10
B45ED9,MText,"\pxqc;Paramount\P102/5-4 (DD)",DETAIL-HZ-Existing,9.994627000000001
B46EAC,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.9914032
B47108,MText,"Theor. S.W.1/4 \PSec. 4-62-19-W.5M.",C-SYMBOL,19.989254000000003
B474BD,MText,"Twp. 61",D-TXT,55.985999999999656
B474BE,MText,"Twp. 62",D-TXT,55.985999999999656
B47590,MText,"\pxqc;3-28 (Abd.)",ABADATA-DRILL-T,39.989999999999775
B47593,MText,"\pxqc;Sprocket\P10-29",ABADATA-DRILL-T,39.96851337299978
B47597,MText,"\pxqc;Sprocket\P12-32",ABADATA-DRILL-T,39.97840805372996
B6BC9B,MText,"\pxqc;OVERALL DRILL PLAN",DETAIL-T,79.95501707459991
B6CD4D,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52642975584989
B6CD55,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
B6FAEB,MText,"\pxqc;SEE PAD SITE DETAIL",L-DETAIL-T,15.9914032
B7327E,MText,"\pxqc;100m FNC Buffer",P-FNC BUFFER-T,9.994627000000001
B7903C,MText,"{\fArial Narrow|b0|i1|c0|p34;4m Trail}",T-TEXT,10.000000000000002
B79052,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
B792BF,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
B814E8,DBText,"L.S. 3",L-SECTION-LSD,9.994627000000001
B814E9,DBText,"L.S. 4",L-SECTION-LSD,9.994627000000001
B814EA,DBText,"L.S. 6",L-SECTION-LSD,9.994627000000001
B814EB,DBText,"L.S. 5",L-SECTION-LSD,9.994627000000001
B85929,MText,"Fd.I.\PMp.",L-MON,10
B85933,MText,"Fd.I.",L-MON,10
B85C89,MText,"\pxqc;157°21'40'' 493.24",L-BD,9.994627000000001
B85F43,MText,"\pxqc;153°57'50'' 253.16 (Tie)",L-BD,9.994627000000001
B861D3,MText,"%%P200m",0,9.994627000000001
B861D5,MText,"%%P200m",0,9.994627000000001
B861D7,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;LINE OF SIGH\T1.55;T}",0,9.994627000000001
B86459,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;5cm Willows (Re-growth)}",T-BUSH-T,9.994627000000001
B86462,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627
B8646A,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
B86472,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
B8647A,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
B86482,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
B8648A,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
B86492,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
B86711,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar & Pine\P(Re-Growth)}",T-BUSH-T,9.994627000000001
B86719,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar & Pine\P(Re-Growth)}",T-BUSH-T,9.994627000000001
B8990A,MText,"\pxqc;157°23'20'' 324.98",L-BD,9.994627000000001
B9CA51,MText,"Fd.I.\PMp.",L-MON,10
BA816F,DBText,"899.54",L-BD,9.994627000000001
BA8170,DBText,"249°32'05''",L-BD,9.994627000000001
BA8AB8,DBText,"159°32'05''",L-BD,9.994627000000001
BA8AB9,DBText,"206.00",L-BD,9.994627000000001
BA8ABB,DBText,"32'",L-BD,9.994627000000001
BA8ABC,DBText,"206.00",L-BD,9.994627000000001
BA8ABD,DBText,"339°32'05''",L-BD,9.994627000000001
BA8ABE,DBText,"176.50",L-BD,9.994627000000001
BA8ABF,DBText,"05"",L-BD,9.994627000000001
BA8D28,MText,"{\fArial Narrow|b0|i1|c0|p34;3m Cut Line}",AS-SEISMIC,9.994627000000001
BA8D37,MText,"{\fArial Narrow|b0|i1|c0|p34;3m Cut Line}",AS-SEISMIC,9.994627000000001
BA9006,MText,"W/C FC658E 907.83",L-BD,9.994627000000001
BA9007,MText,"W/C FC658B 908.06",L-BD,9.994627000000001
BA9008,MText,"W/C FC658C 907.80",L-BD,9.994627000000001
BA9009,MText,"W/C FC658D 907.84",L-BD,9.994627000000001
BA926E,MText,"{\fArial Narrow|b0|i1|c0|p34;N.-S. 1/4 Line}",L-QSEC,9.994627000000001
BA927E,DBText,"4.92",L-BD,11.9935524
BA927F,DBText,"4.92",L-BD,11.9935524
BA9280,DBText,"4.92",L-BD,11.9935524
BA928F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
BA9299,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
BA92A3,DBText,"899.54",L-BD,9.994627000000001
BA92A4,DBText,"249°32'05''",L-BD,9.994627000000001
BA9373,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar & Pine\P(Re-Growth)}",T-BUSH-T,9.994627000000001
BBD371,MText,"\pxqc;Paramount\P10-21(Abd.)",ABADATA-DRILL-T,10
BBED9D,MText,"\pxqc;10-21\P(Abd.)",ABADATA-DRILL-T,40
BBF039,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
BBF2E7,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BBF609,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BBF613,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BBF61D,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BC045D,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BC0D0A,MText,"\pxqc;Paramount\P10-21(Abd.)",ABADATA-DRILL-T,10
BC0F96,MText,"\pxqc;Sprocket\P12-32",ABADATA-DRILL-T,9.994627000000001
BC0FB9,MText,"\pxqc;Sprocket\P13-21(Abd.)",ABADATA-DRILL-T,10
BC0FE7,MText,"\pxqc;Sprocket\P12-21(Abd.)",ABADATA-DRILL-T,40
BC0FED,MText,"\pxqc;Sprocket\P102/12-21",ABADATA-DRILL-T,39.978508000000005
BC0FF1,MText,"\pxqc;Sprocket\P13-21(Abd.)",ABADATA-DRILL-T,40
BD7CF7,DBText,"75.0",L-BD,11.9935524
BD7D00,DBText,"73.9",L-BD,11.9935524
BE0EBE,MText,"NOTE: ELEVATIONS ARE BASED ON LiDAR AND AWAITING FIELD PLACEMENT SHOWN THUS: 000.00* ",L-BD,10
BEE263,DBText,"HEEL",P-PDRILLPATH,9.994627000000001
BEEE57,DBText,"4.92",L-BD,11.9935524
BEEE5A,MText,"W/C FC658A 908.06*",L-BD,9.994627000000001
BEF834,MText,"\pxqc;Sprocket\P3-32",ABADATA-DRILL-T,9.994627000000001
BEF91F,MText,"\pxqc;Sprocket\P1-29",ABADATA-DRILL-T,9.994627000000001
BF077D,MText,"\pxqc;Sprocket\P1-29",ABADATA-DRILL-T,39.96851337299978
BF0792,MText,"\pxqc;Sprocket\P3-32",ABADATA-DRILL-T,39.978508000000005
BF0F23,DBText,"862.8",L-BD,39.978508000000005
BF0F25,DBText,"2579.8",L-BD,39.978508000000005
BF0F27,DBText,"1831.3",L-BD,39.978508000000005
BF1DFB,DBText,"365.4",L-BD,39.978508000000005
BF1DFD,DBText,"195.8",L-BD,39.978508000000005
BF1E01,DBText,"3255.4",L-BD,39.978508000000005
BF1E03,DBText,"1168.2",L-BD,39.978508000000005
BF1E05,DBText,"1666.9",L-BD,39.978508000000005
BF2075,DBText,"2978.4",L-BD,39.978508000000005
BF2077,DBText,"2461.4",L-BD,39.978508000000005
BF2079,DBText,"1857.2",L-BD,39.978508000000005
BF207B,DBText,"3664.0",L-BD,39.978508000000005
BF22F4,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF2360,MText,"\pxqc;3-28 (Abd.)",ABADATA-DRILL-T,39.989999999999775
BF2363,MText,"\pxqc;Sprocket\P10-29",ABADATA-DRILL-T,39.96851337299978
BF237F,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF2381,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
BF238F,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
BF2391,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
BF2393,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF2395,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF23B2,MText,"\pxqc;Sprocket\P102/12-21",ABADATA-DRILL-T,39.978508000000005
BF23B6,MText,"\pxqc;Sprocket\P13-21(Abd.)",ABADATA-DRILL-T,40
BF23C9,MText,"Twp. 61",D-TXT,55.985999999999656
BF23CA,MText,"Twp. 62",D-TXT,55.985999999999656
BF23D0,MText,"\pxqc;Sprocket\P12-32",ABADATA-DRILL-T,39.97840805372996
BF23D5,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52642975584989
BF23D8,MText,"\pxqc;DRILL PLAN 'A'",DETAIL-T,79.95501707459991
BF24DC,DBText,"862.8",L-BD,39.978508000000005
BF24DD,DBText,"2579.8",L-BD,39.978508000000005
BF24DE,DBText,"1831.3",L-BD,39.978508000000005
BF253F,MText,"\pxqc;Sprocket\P1-29",ABADATA-DRILL-T,39.96851337299978
BF27FB,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
BF2894,MText,"\pxqc;3-28 (Abd.)",ABADATA-DRILL-T,39.978508000000005
BF28B4,MText,"Twp. 61",D-TXT,55.99859999999983
BF28B5,MText,"Twp. 62",D-TXT,55.99859999999983
BF28BB,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52642975584989
BF28BD,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF28C0,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF28DD,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF28DF,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF28E1,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF28E9,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF28ED,MText,"\pxqc;DRILL PLAN 'B'",DETAIL-T,79.95701400107453
BF2A23,DBText,"2461.4",L-BD,39.978508000000005
BF2A24,DBText,"1857.2",L-BD,39.978508000000005
BF2ABC,MText,"579.0",L-BD,39.978508000000005
BF2D70,MText,"579.0",L-BD,39.978508000000005
BF2DA3,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF2E08,MText,"\pxqc;Sprocket\P102/12-21",ABADATA-DRILL-T,39.978508000000005
BF2E0C,MText,"\pxqc;Sprocket\P13-21(Abd.)",ABADATA-DRILL-T,40
BF2E22,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF3152,MText,"\pxqc;3-28 (Abd.)",ABADATA-DRILL-T,39.999998999999896
BF3172,MText,"Twp. 61",D-TXT,55.99859999999983
BF3173,MText,"Twp. 62",D-TXT,55.99859999999983
BF3179,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52642975584989
BF317B,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF317E,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3197,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF3199,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF319B,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF319D,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF319F,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF31A5,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF31A7,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF31AB,MText,"\pxqc;DRILL PLAN 'C'",DETAIL-T,79.95701400107453
BF32E2,DBText,"306.6",L-BD,39.978508000000005
BF32E3,DBText,"1666.9",L-BD,39.978508000000005
BF32E4,DBText,"2978.4",L-BD,39.978508000000005
BF361E,MText,"Twp. 61",D-TXT,55.99859999999983
BF361F,MText,"Twp. 62",D-TXT,55.99859999999983
BF3625,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52642975584989
BF3627,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF362A,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3643,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF3645,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3647,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF364B,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF3650,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF3652,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3656,MText,"\pxqc;DRILL PLAN 'D'",DETAIL-T,79.95701400107453
BF3785,DBText,"195.8",L-BD,39.978508000000005
BF3786,DBText,"3255.4",L-BD,39.978508000000005
BF3787,DBText,"1168.2",L-BD,39.978508000000005
BF37D4,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF383B,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3DB8,MText,"Twp. 61",D-TXT,55.99859999999983
BF3DB9,MText,"Twp. 62",D-TXT,55.99859999999983
BF3DBF,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52642975584989
BF3DC1,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF3DC3,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3DDC,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF3DDE,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3DE2,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.527259555731156
BF3DE9,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.96401365968
BF3DED,MText,"\pxqc;DRILL PLAN 'E'",DETAIL-T,79.95701400107453
BF3E5C,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF3EEE,DBText,"365.4",L-BD,39.978508000000005
BF3EEF,DBText,"3664.0",L-BD,39.978508000000005
BF3F4A,MText,"\pxt14;100m GAS BUFFER",AS-TARGET-GAS,33.52718411937848
BF7580,MText,"\pxqc;Sprocket\P3-32",ABADATA-DRILL-T,39.978508000000005
BFA85F,MText,"\pxqc;Sprocket\P12-21(Abd.)",ABADATA-DRILL-T,40
BFAAD6,MText,"\pxqc;Sprocket\P12-21(Abd.)",ABADATA-DRILL-T,40
C0B728,MText,"\pxqc;Sprocket\P16-30 (DD)",DETAIL-HZ-Existing,9.994627000000001
C0C794,MText,"\pxqc;Veren\P102/16-33 (HZ)",ABADATA-DRILL-T,10
C0C796,MText,"\pxqc;Veren\P1-4 (HZ)",ABADATA-DRILL-T,10
C0CFCB,MText,"\pxqc;Veren\P8-4 (HZ)",ABADATA-DRILL-T,10
C0CFCD,MText,"\pxqc;Sprocket\P14-29 (DD)",ABADATA-DRILL-T,9.994627000000001
C0CFCF,MText,"\pxqc;Sprocket\P103/14-29 (DD)",ABADATA-DRILL-T,9.994627000000001
C0CFD1,MText,"\pxqc;Sprocket\P102/14-29 (DD)",ABADATA-DRILL-T,9.994627000000001
C0D80A,MText,"\pxqc;Sprocket\P16-20 (DD)",DETAIL-HZ-Existing,9.994627000000001
C0D80C,MText,"\pxqc;Sprocket\P7-21(Abd.)",ABADATA-DRILL-T,10
C0D80E,MText,"\pxqc;Sprocket\P6-21",ABADATA-DRILL-T,10
C0E05E,MText,"\pxqc;Sprocket\P16-20 (DD)",DETAIL-HZ-Existing,40
C0E060,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.94962139680001
C0E89F,MText,"\pxqc;Sprocket\P16-30 (DD)",DETAIL-HZ-Existing,40
C0E8A3,MText,"\pxqc;Sprocket\P14-29 (DD)",ABADATA-DRILL-T,40
C0E8A7,MText,"\pxqc;Sprocket\P7-21(Abd.)",ABADATA-DRILL-T,40
C0E8A9,MText,"\pxqc;Sprocket\P6-21 (DD)",ABADATA-DRILL-T,40
C0F13A,MText,"\pxqc;Sprocket\P16-20 (DD)",DETAIL-HZ-Existing,40
C0F13D,MText,"\pxqc;Sprocket\P16-30 (DD)",DETAIL-HZ-Existing,40
C0F141,MText,"\pxqc;Sprocket\P14-29 (DD)",ABADATA-DRILL-T,40
C0F145,MText,"\pxqc;Sprocket\P7-21(Abd.)",ABADATA-DRILL-T,40
C0F160,MText,"\pxqc;Sprocket\P16-20 (DD)",DETAIL-HZ-Existing,40
C0F1F4,MText,"\pxqc;Sprocket\P6-21 (DD)",ABADATA-DRILL-T,40
C0F1F6,MText,"\pxqc;Sprocket\P6-21 (DD)",ABADATA-DRILL-T,40
C10426,MText,"Theor. N.W.1/4 \PSec. 4-62-19-W.5M.",C-SYMBOL,19.989254000000003
C15520,MText,"\pxqc;Veren\PRiser Site \PPIL 240186",C-FLOWLINE-T,9.994589999999842
C165D6,MText,"\pxqc;Veren\PRiser Site \PPIL 240186",C-WS-T,9.994589999999842
C1DC76,MText,"\A1;CNRL\P15.00 P/L R/W
PLA 170161",F-RW-T,10
C236A6,DBText,"HEEL",P-PDRILLPATH,9.994627000000001
C236A7,MText,"\pxqc;10-21\P(Abd.)",ABADATA-DRILL-T,40
C236A9,MText,"\pxqc;10-21\P(Abd.)",ABADATA-DRILL-T,40
C236AB,MText,"\pxqc;10-21\P(Abd.)",ABADATA-DRILL-T,40
C236AD,MText,"\pxqc;10-21\P(Abd.)",ABADATA-DRILL-T,40
C25156,MText,"\pxqc;HEEL",0,39.978508000000005
C2515E,MText,"TURN",0,39.978508000000005
C25165,MText,"\pxqc;HEEL",0,39.978508000000005
C25167,MText,"\pxqc;HEEL",0,39.978508000000005
C25169,MText,"\pxqc;HEEL",0,39.978508000000005
C2516B,MText,"\pxqc;HEEL",0,39.978508000000005
C2516D,MText,"\pxqc;HEEL",0,39.978508000000005
C2516F,MText,"\pxqc;HEEL",0,39.978508000000005
C25171,MText,"\pxqc;HEEL",0,39.978508000000005
C25173,MText,"\pxqc;HEEL",0,39.978508000000005
C25175,MText,"\pxqc;HEEL",0,39.978508000000005
C258CC,MText,"TURN",0,39.978508000000005
C258CE,MText,"TURN",0,39.978508000000005
C258D0,MText,"TURN",0,39.978508000000005
C258D4,MText,"TURN",0,39.978508000000005
C258D6,MText,"TURN",0,39.978508000000005
C258D8,MText,"TURN",0,39.978508000000005
C258DA,MText,"TURN",0,39.978508000000005
C26091,MText,"BOTTOM\PHOLE",0,39.978508000000005
C26093,MText,"BOTTOM\PHOLE",0,39.978508000000005
C26095,MText,"BOTTOM\PHOLE",0,39.978508000000005
C26097,MText,"BOTTOM\PHOLE",0,39.978508000000005
C26099,MText,"BOTTOM\PHOLE",0,39.978508000000005
C27B6B,DBText,"HEEL",P-PDRILLPATH,9.994627000000001
C296A7,DBText,"HEEL",P-PDRILLPATH,9.994627000000001
C306AB,DBText,"1294.20 (Tie)",L-BD,9.994627000000001
C306AC,DBText,"43°37'00''",L-BD,9.994627000000001
C306AE,DBText,"1294.20 (Tie)",L-BD,9.994627000000001
C306AF,DBText,"43°37'00''",L-BD,9.994627000000001
C34B6E,DBText,"206.00",L-BD,9.994627000000001
C34B6F,DBText,"339°32'05''",L-BD,9.994627000000001
C352BE,DBText,"94.30",L-BD,9.994627000000001
C352BF,DBText,"249°",L-BD,9.994627000000001
C352C1,DBText,"176.50",L-BD,9.994627000000001
C352C2,DBText,"05''",L-BD,9.994627000000001
C352C3,DBText,"94.30",L-BD,9.994627000000001
C352C4,DBText,"69°",L-BD,9.994627000000001
C352C6,DBText,"32'",L-BD,9.994627000000001
C36A15,MText,"306.6",L-BD,39.978508000000005
C36A1F,MText,"\pxqc;Pad Site \PAddition",P-TXT,9.989256886912901
C36A20,MText,"Existing Pad Site",P-TXT,9.989256886912901
C55C3F,MText,"W/C FC658G EXT 908.25*",L-BD,9.994627000000001
C55C40,MText,"W/C FC658H EXT 908.25*",L-BD,9.994627000000001
C55C41,MText,"W/C FC658I EXT 908.25*",L-BD,9.994627000000001
C55C42,MText,"W/C FC658F EXT 908.25*",L-BD,9.994627000000001
C563B4,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;30cm Poplar & Pine}",T-BUSH-T,9.994627000000001
C56C70,DBText,"4.92",L-BD,11.9935524
C56C71,DBText,"4.92",L-BD,11.9935524
C56C72,DBText,"4.92",L-BD,11.9935524
C5740C,DBText,"73.9",L-BD,11.9935524
C57CB1,DBText,"124.9",L-BD,11.9935524
C57CB2,DBText,"70.9",L-BD,11.9935524
C6031B,DBText,"1294.20 (Tie)",L-BD,9.994627000000001
C6031C,DBText,"43°37'00''",L-BD,9.994627000000001
C7C552,MText,"100m",AUX-BUFFER,9.994626999999998
C7C554,MText,"200m",AUX-BUFFER,9.994627
C7C55F,MText,"100m",AUX-BUFFER,9.994627000000001
